nome;morada;postal;localidade;lat;lng;codigo;
Escola Básica de Ervidel, Aljustrel;R. Escola Coronel Mourão  ;7600 - 210 ervidel;Ervidel;37.964497;-8.083487;201090;
Escola Básica de Esperança, Arronches;Rua da Restauração  ;7340 - 000 arronches;Esperança;39.15782;-7.193089;1202703;
Escola Básica de Faro do Alentejo, Cuba;R. dos Palheiros  ;7940 - 311 faro do alentejo;Faro do Alentejo;38.14735;-7.940855;207168;
Escola Básica de Ferreira do Alentejo;Lg. das Escolas  ;7900 - 566 ferreira do alentejo;Ferreira do Alentejo;38.05786;-8.113978;208057;
Escola Básica de Figueira dos Cavaleiros, Ferreira do Alentejo;R. das Escolas  ;7900 - 251 figueira dos cavaleiros;Figueira dos Cavaleiros;38.095795;-8.206605;208238;
Escola Básica de Figueira e Barros, Avis;R. Afonso Costa  ;7480 - 351 figueira e barros;Figueira e Barros;39.050743;-7.765073;1203846;
Escola Básica de Fojo, Moura;Av. Engenheiro Armando Mansos  ;7860 - 000 moura;Moura;38.141026;-7.4451427;210429;
Escola Básica de Foros de Arrão de Cima, Ponte de Sôr;Rua de Catarina Eufémia  ;7425 - 238 foros de arrão;Foros do Arrão;39.16198;-8.261911;1213014;
Escola Básica de Foros do Galeado, Odemira;Foros do Galeado  ;7645 - 036 vila nova de milfontes;Vila Nova de Milfontes;37.738842;-8.750073;211198;
Escola Básica de Fortios, Portalegre;R. da Boavista  ;7300 - 660 fortios;Fortios;39.323315;-7.497663;1214570;
Escola Básica de Galveias, Ponte de Sôr;R. da Devesa  ;7400 - 023 galveias;Galveias;39.15685;-7.997232;1213327;
Escola Básica de Garvão, Ourique;Rua das Escolas  ;7670 - 000 ourique;Garvão;37.709316;-8.340329;212277;
Escola Básica de Gavião;R. 23 de Novembro  ;6040 - 121 gavião;Gavião;39.463085;-7.9374185;1209689;
Escola Básica de Glória, Estremoz;Aldeia de Mourinhos  ;7100 - 041 glória;Glória;38.800053;-7.5377355;704098;
Escola Básica de Granja, Mourão;Tv. Pública  ;7240 - 012 granja mou;Granja;38.305157;-7.2558894;708047;
Escola Básica de Graça do Divor, Évora;Graça do Divor CX 33  ;7000 - 019 n senhora graça do divor;Graça do Divor;38.655132;-7.9817333;705314;
Escola Básica de Grândola;Rua Nossa Senhora da Penha  ;7570 - 779 carvalhal gdl;Grândola;38.1723;-8.567585;1505126;
Escola Básica de Gáfete, Crato;R. da Fonte Nova  ;7430 - 266 gáfete;Gáfete;39.408745;-7.6842065;1206865;
Escola Básica de Igrejinha, Arraiolos;Largo da Igreja  ;7040 - 207 igrejinha;Igrejinha;38.710323;-7.8994703;702772;
Escola Básica de Ilhas, Arraiolos;R. Sub. Tenente António Benardino Apolónio Piteira  ;7040 - 114 arraiolos;Ilhas;38.717926;-7.969965;702442;
Escola Básica de Landeira, Vendas Novas;R. 25 de Abril  ;2965 - 402 landeira;Landeira;38.595352;-8.650826;712394;
Escola Básica de Lavre, Montemor-o-Novo;Rua da Casa do Povo  ;7050 - 467 lavre;Lavre;38.774826;-8.369984;706743;
Escola Básica de Longomel, Ponte de Sôr;R. Manuel Nunes Marques Adegas  ;7400 - 454 longomel;Longomel;39.333534;-7.991588;1213571;
Escola Básica de Longueira, Odemira;Rua da Escola  ;7630 - 084 longueira-almograve;Longueira;37.657043;-8.775475;211323;
Escola Básica de Lousal, Grândola;Lousal  ;7570 - 006 azinh barros s mam sádão;lousal;38.036777;-8.428197;1505820;
Escola Básica de Luzianes-Gare, Odemira;Luzianes-Gare  ;7665 - 891 luzianes-gare;Luzianes-Gare;37.59207;-8.487002;211487;
Escola Básica de Melides, Grândola;Estrada Nacional 261  ;7570 - 611 melides;Melides;38.147778;-8.729179;1505285;
Escola Básica de Messejana, Aljustrel;Rua Nova da Escola  ;7600 - 344 messejana;Messejana;37.833237;-8.242206;201582;
Escola Básica de Mina de São Domingos, Mértola;Rua Catarina Eufémia  ;7750 - 000 mértola;Mina de S. Domingos;37.67282;-7.4997644;209082;
Escola Básica de Monte Branco, Vendas Novas;Bombel  ;7080 - 303 vendas novas;Bombel;38.685757;-8.513667;712393;
Escola Básica de Monte Trigo, Portel;R. da Escola  ;7220 - 222 monte do trigo;Monte Trigo;38.397842;-7.71399;709723;
Escola Básica de Monte de Carvalho, Portalegre;Monte Carvalho - Ribeira de Nisa - Portalegre  ;7300 - 430 ribeira de nisa;Ribeira de Nisa;39.325172;-7.4199185;1214692;
Escola Básica de Montes Velhos, Aljustrel;Monte Branco  ;7600 - 000 aljustrel;Montes Velhos;37.93932;-8.184511;201282;
Escola Básica de Montes do Pinto, Serpa;R. da Liberdade  ;7830 - 011 vila nova de são bento;A- do Pinto;37.917587;-7.47839;213999;
Escola Básica de Montoito, Redondo;R. Dr. Bento de Jesus Caraça  ;7200 - 053 montoito;Montoito;38.50786;-7.596032;710856;
Escola Básica de Mora;Estrada de Brotas  ;7490 - 206 mora;Mora;38.94042;-8.165902;707621;
Escola Básica de Moura;Av. Poeta Joaquim Costa s/n  ;7860 - 108 moura;Moura;38.142162;-7.4448395;210443;
Escola Básica de Mourão;Zona Expansão Poente  ;7240 - 000 mourão;Mourão;38.38012;-7.345598;708504;
Escola Básica de Mário Beirão, Beja;R. de Maria Isabel Covas Lima  ;7800 - 474 beja;Beja;38.005657;-7.856127;205976;
Escola Básica de Mértola;R. Maria Luisa Sales  ;7750 - 359 mértola;Mértola;37.640984;-7.6615295;209970;
Escola Básica de Neves, Beja;Largo da Escola  ;7800 - 651 nossa senhora das neves;Neves;38.02124;-7.8093047;205191;
Escola Básica de Nisa;R.do Convento  ;6050 - 380 nisa;Nisa;39.51574;-7.6531744;1212468;
Escola Básica de Nossa Senhora de Machede, Évora;R. S. Miguel, 15  ;7000 - 050 nossa sra. de machede;Nossa Sra. de Machede;38.579517;-7.773251;705242;
Escola Básica de Odemira;Largo Sousa Prado, 6  ;7630 - 138 odemira;Odemira;37.59796;-8.6424055;211347;
Escola Básica de Odivelas, Ferreira do Alentejo;R. do Poço  ;7900 - 394 odivelas fal;Odivelas;38.166397;-8.149483;208683;
Escola Básica de Olival Queimado, Alcácer do Sal;Rua da Escola  ;7580 - 000 alcácer do sal;Bairro do Olival Queimado;38.395332;-8.515003;1501643;
Escola Básica de Orada, Borba;Avenida Combatentes do Ultramar  ;7150 - 308 orada;Orada;38.87312;-7.466425;703249;
Escola Básica de Oriola, Portel;Rua do Outeiro  ;7220 - 301 oriola;Oriola;38.319572;-7.8672543;709498;
Escola Básica de Ourique;R. Frei Amador Arrais  ;7670 - 288 ourique;Ourique;37.651608;-8.225619;212547;
Escola Básica de Outeiro, Reguengos de Monsaraz;Rua da Escola  ;7200 - 179 monsaraz;Outeiro;38.46817;-7.3831496;711286;
Escola Básica de Palma, Alcácer do Sal;Herdade de Palma  ;7580 - 325 alcácer do sal;Alcacer do Sal;38.482533;-8.595615;1501407;
Escola Básica de Pavia, Mora;Rua das Casas Novas  ;7490 - 431 pavia;Pavia;38.89158;-8.017732;707035;
Escola Básica de Pedrogão, Vidigueira;R. 25 de Abril  ;7960 - 000 vidigueira;Pedrógão;38.1215;-7.6495795;214011;
Escola Básica de Penedo Gordo, Beja;R. das Cavadas  ;7800 - 354 beja;Penedo Gordo;37.98617;-7.9144464;205466;
Escola Básica de Penilhos, Mértola;Penilos  ;7750 - 510 são joão dos caldeireiros;Penilhos;37.6423;-7.8522835;209046;
Escola Básica de Perolivas, Reguengos de Monsaraz;R. da Escola  ;7200 - 457 reguengos de monsaraz;Perolivas;38.413574;-7.5691414;711220;
Escola Básica de Pias, Alandroal;Rua dos Quintais  ;7200 - 012 santiago maior;Pias;38.545322;-7.481844;701012;
Escola Básica de Pias, Serpa;Rua Dr. António Sergio, 26  ;7830 - 219 pias srp;Pias;38.024773;-7.478265;213575;
Escola Básica de Ponte de Sôr;Av. do Colégio  ;7400 - 221 ponte de sor;Ponte de Sôr;39.25191;-8.010857;1213330;
Escola Básica de Portel;R. da Vidigueira  ;7220 - 390 portel;Portel;38.30891;-7.707857;709310;
Escola Básica de Porto Côvo, Sines;Estrada Principal  ;7520 - 437 porto covo;Porto Côvo;37.852287;-8.790683;1513416;
Escola Básica de Póvoa de São Miguel, Moura;Estrada Nacional 386  ;7885 - 000 amareleja;Póvoa de S. Miguel;38.223705;-7.338685;210107;
Escola Básica de Reguengo, Portalegre;Lg. da Igreja  ;7300 - 405 reguengo;Reguengo;39.297134;-7.3924026;1214785;
Escola Básica de Relvas Verdes, Santiago do Cacém;Relvas Verdes  ;7540 - 240 santiago do cacém;Relvas Verdes;37.9986;-8.73667;1509258;
Escola Básica de Relíquias, Odemira;Rua da Igreja  ;7630 - 392 relíquias;Relíquias;37.70111;-8.485552;211105;
Escola Básica de Rio de Moinhos, Borba;Rua de Estremoz  ;7150 - 000 borba;Rio de Moinhos;38.771885;-7.503671;703588;
Escola Básica de Rosário, Almodôvar;Rua da Escola, apartado 3  ;7700 - 235 rosário;Rosário;37.605953;-8.08232;202279;
Escola Básica de Sabugueiro, Arraiolos;R. da Escola  ;7040 - 712 sabugueiro arl;Sabugueiro;38.76332;-8.121986;702104;
Escola Básica de Safara, Moura;Rua 1º de Dezembro  ;7875 - 075 safara;Safara;38.10708;-7.218611;210317;
Escola Básica de Salvada, Beja;R. da Estr. Nova  ;7800 - 698 salvada;Salvada;37.93789;-7.777604;205005;
Escola Básica de Santa Bárbara de Padrões, Castro Verde;Av Zeca Afonso 12  ;7780 - 450 santa bárbara de padrões;Santa Bárbara de Padrões;37.63527;-7.987138;206832;
Escola Básica de Santa Clara do Louredo, Beja;Travessa da Escola  ;7800 - 721 santa clara de louredo;Santa Clara de Louredo;37.970665;-7.873397;205242;
Escola Básica de Santa Clara, Évora;R. de Santa Clara, nº 2  ;7000 - 517 évora;Évora;38.571396;-7.912386;705644;
Escola Básica de Santa Clara-a-Nova, Almodôvar;Rua da Portela  ;7700 - 240 santa clara-a-nova;Santa Clara-a-Nova;37.49021;-8.143493;202295;
Escola Básica de Santa Clara-a-Velha, Odemira;R. da Escola  ;7665 - 880 santa clara-a-velha;Santa Clara-a-Velha;37.51322;-8.474473;211551;
Escola Básica de Santa Cruz, Santiago do Cacém;Santa Cruz  ;7540 - 051 santa cruz stc;Santa Cruz;38.051395;-8.708749;1509600;
Escola Básica de Santa Eulália, Elvas;Av. Augusto de Andrade, 24  ;7350 - 451 santa eulália elv;Santa Eulália;39.00621;-7.2514396;1207270;
Escola Básica de Santa Luzia, Elvas;Av. D. Sancho Manuel  ;7350 - 098 elvas;Elvas;38.874306;-7.1683903;1207038;
Escola Básica de Santa Margarida do Sado, Ferreira do Alentejo;Rua da Escola  ;7900 - 298 figueira dos cavaleiros;Santa Margarida do Sado;38.11158;-8.357768;208280;
Escola Básica de Santa Maria, Beja;Rua  Fernando Pessoa, s/nº  ;7800 - 181 beja;Beja;38.019993;-7.8637934;205458;
Escola Básica de Santa Vitória do Ameixial, Estremoz;R. Dr. Rosado da Fonseca  ;7100 - 405 santa vitória do ameixial;Santa Vitória do Ameixial;38.897987;-7.6752534;704345;
Escola Básica de Santa Vitória, Beja;R. 25 de Abril  ;7800 - 732 santa vitória;Santa Vitória;37.965023;-8.02308;205088;
Escola Básica de Santana da Serra, Ourique;Santana da Serra  ;7670 - 613 santana da serra;Santana da Serra;37.5016;-8.301963;212207;
Escola Básica de Santana de Cambas, Mértola;Rua Armando Sequeira Valente  ;7750 - 413 santana de cambas;Santana de Cambas;37.62297;-7.5263424;209727;
Escola Básica de Santana, Portel;Estrada da Escola  ;7220 - 481 santana prl;Santana;38.2685;-7.7986784;709898;
Escola Básica de Santiago Maior, Beja;Avenida Comand. Ramiro Correia  ;7800 - 261 beja;Beja;38.018436;-7.874036;205335;
Escola Básica de Santiago de Escoural, Montemor-o-Novo;R. Vasco da Gama, 64  ;7050 - 556 santiago do escoural;Santiago do Escoural;38.53894;-8.167595;706764;
Escola Básica de Santo Aleixo da Restauração, Moura;Rua do Calvário  ;7875 - 172 sto aleixo da restauração;Stº Aleixo da Restauração;38.065304;-7.152375;210687;
Escola Básica de Santo Aleixo, Monforte;R. 25 de Abril  ;7450 - 000 monforte;Santo Aleixo;38 922;-7.419402;1211855;
Escola Básica de Santo Amador, Moura;R. das Escolas  ;7875 - 255 santo amador;Santo Amador;38.133884;-7.3077173;210377;
Escola Básica de Santo Amaro, Sousel;R. das Escolas  ;7470 - 155 santo amaro ssl;Santo Amaro;38.970036;-7.5831146;1215510;
Escola Básica de Selmes, Vidigueira;R. de S. João  ;7960 - 171 selmes;Selmes;38.14585;-7.761471;214194;
Escola Básica de Serpa;R. Dr. Edgar Pires Valadas  ;7830 - 000 serpa;SERPA;37.93979;-7.59093;213001;
Escola Básica de Sete e Meio, Moura;Bairro do Sete e Meio  ;7860 - 000 moura;Moura;38.146706;-7.4521747;210718;
Escola Básica de Sobral da Adiça, Moura;R. das Escolas  ;7875 - 382 sobral da adiça;Sobral da Adiça;38.02006;-7.260037;210831;
Escola Básica de Sousel;Av. 25 de Abril  ;7470 - 203 sousel;Sousel;38.95161;-7.6755114;1215144;
Escola Básica de São Bartolomeu da Serra, Santiago do Cacém;Rua 25 de Abril  ;7540 - 321 são bartolomeu da serra;S. Bartolomeu da Serra;38.01781;-8.6167965;1509648;
Escola Básica de São Bento do Cortiço, Estremoz;R. Pedreira  ;7100 - 630 são bento do cortiço;S. Bento do Cortiço -Caixa Postal 926;38.925358;-7.5730057;704207;
Escola Básica de São Cristovão, Montemor-o-Novo;Rua da Escola  ;7050 - 600 são cristóvão;S. Cristovão;38.492085;-8.306866;706489;
Escola Básica de São Domingos da Serra, Santiago do Cacém;R. da Liberdade, 47  ;7540 - 415 são domingos;S. Domingos da Serra;37.927837;-8.538474;1509983;
Escola Básica de São Domingos de Ana Loura, Estremoz;S Domingos de Ana Loura  ;7100 - 000 estremoz;S. Domingos de Ana Loura;38.863853;-7.502155;704825;
Escola Básica de São Luís, Odemira;São Luís  ;7630 - 474 são luís;São Luís;37.71722;-8.663995;211121;
Escola Básica de São Mamede, Évora;Lg. Dr. Evaristo Cutileiro  ;7000 - 577 évora;Évora;38.574398;-7.907159;705953;
Escola Básica de São Manços, Évora;Rua do Sol, nº 29  ;7000 - 115 s. manços;S. Manços;38.460106;-7.7517786;705493;
Escola Básica de São Marcos da Ataboeira, Castro Verde;Caminho Municipal  ;7780 - 000 castro verde;S. Marcos de Atabueira;37.70635;-7.938504;206885;
Escola Básica de São Marcos do Campo, Reguengos de Monsaraz;Rua de Moura  ;7200 - 072 campo rmz;S. Marcos do Campo;38.338394;-7.510467;711226;
Escola Básica de São Martinho das Amoreiras, Odemira;R. do Passal  ;7630 - 536 s martinho das amoreiras;S. Martinho das Amoreiras;37.65116;-8.403605;211947;
Escola Básica de São Mateus, Montemor-o-Novo;S. Mateus  ;7050 - 352 montemor-o-novo;S. Mateus;38.619278;-8.215224;706727;
Escola Básica de São Matias, Beja;Lg. da Escola  ;7800 - 751 são matias bja;S. Matias;38.1086;-7.856361;205465;
Escola Básica de São Miguel de Machede, Évora;Lg. da Escola  ;7005 - 760 são miguel de machede;S. Miguel de Machede;38.644444;-7.728229;705905;
Escola Básica de São Miguel do Pinheiro, Mértola;Rua de São Miguel  ;7750 - 628 são miguel do pinheiro;S. Miguel do Pinheiro;37.54389;-7.8375072;209390;
Escola Básica de São Pedro da Gafanhoeira, Arraiolos;S Pedro da Gafanhoeira  ;7040 - 000 arraiolos;S Pedro da Gafanhoeira;38.74217;-8.075401;702082;
Escola Básica de São Pedro do Corval, Reguengos de Monsaraz;R. do Jardim  ;7200 - 000 reguengos de monsaraz;S. Pedro do Corval;38.449043;-7.4848223;711405;
Escola Básica de São Romão, Vila Viçosa;S Romao  ;7160 - 000 vila viçosa;S. Romão;38.775497;-7.318316;714981;
Escola Básica de São Sebastião da Giesteira, Évora;Rua da Escola  ;7000 - 202 s sebastião da giesteira;S. Sebastião da Giesteira;38.58421;-8.102662;705889;
Escola Básica de São Teotónio, Odemira;Av. das Escolas  ;7630 - 623 são teotónio;S. Teotónio;37.511185;-8.703798;211182;
Escola Básica de São Vicente, Elvas;R. Nova do Poente  ;7350 - 481 são vicente e ventosa;S. Vicente;38.95185;-7.2150946;1207070;
Escola Básica de Telhada, Almodôvar;Telhada  ;7700 - 253 santa cruz adv;Telhada;37.429977;-7.9979677;202341;
Escola Básica de Terena, Alandroal;Av. Humberto Delgado, 4  ;7250 - 065 terena;Terena;38.619064;-7.412251;701627;
Escola Básica de Terrugem, Elvas;Ramal das Laranjeiras  ;7350 - 491 terrugem elv;Terrugem;38.84516;-7.34785;1207137;
Escola Básica de Torre dos Coelheiros, Évora;Largo dos Coguminhos  ;7005 - 779 torre de coelheiros;Torre dos Coelheiros;38.412224;-7.8361154;705006;
Escola Básica de Torrão, Alcácer do Sal;Rua Dr. Bento Jesus Caraça  ;7595 - 168 torrão;TORRÃO;38.29154;-8.22416;45057;
Escola Básica de Tramaga, Ponte de Sôr;R. Principal   ;7400 - 604 tramaga;Tramaga;39.224728;-8.032395;1213553;
Escola Básica de Trigaches, Beja;R. Caminho da Fonte  ;7800 - 771 trigaches;Trigaches;38.089035;-7.9723816;205710;
Escola Básica de Urra, Portalegre;Av. 25 de Abril  ;7300 - 576 urra;Urra;39.225937;-7.4000454;1214697;
Escola Básica de Vaiamonte, Monforte;Bairro Novo  ;7450 - 000 monforte;Vaiamonte;39.093212;-7.509862;1211777;
Escola Básica de Vale de Açor, Ponte de Sôr;R. João de Deus  ;7400 - 550 vale de açor;Vale de Açor;39.250767;-7.926936;1213165;
Escola Básica de Vale de Figueira, Montemor-o-Novo;Rua Catarina Eufémia  ;7050 - 704 foros de vale de figueira;Vale de Figueira;38.720387;-8.322922;706642;
Escola Básica de Vale de Vargo, Serpa;R. dos Lagares, 1 e 3  ;7830 - 520 vale de vargo;Vale de Vargo;37.98429;-7.4108176;213523;
Escola Básica de Vale de Água, Santiago do Cacém;R. José Brissos Pereira  ;7540 - 610 vale de água;Vale de Água;37.903362;-8.58934;1509898;
Escola Básica de Vales Mortos, Serpa;Rua da Escola s/n.º Vales Mortos  ;7830 - 000 serpa;Vales Mortos;37.805344;-7.498908;213226;
Escola Básica de Valverde, Évora;Largo da Escola  ;7000 - 093 nossa senhora da tourega;Valverde;38.532764;-8.021435;705134;
Escola Básica de Veiros, Estremoz;Rua Nossa Senhora do Mileu  ;7100 - 697 veiros etz;Veiros;38.95479;-7.5079007;704777;
Escola Básica de Vendas, Montemor-o-Novo;Silveiras - Vendas  ;7050 - 677 silveiras;Silveiras;38.65135;-8.345618;706591;
Escola Básica de Vendinha, Évora;Vendinha  ;7200 - 042 são vicente do pigeiro;Vendinha;38.453697;-7.644281;705888;
Escola Básica de Viana do Alentejo;R. Dr. António José de Almeida  ;7090 - 269 viana do alentejo;Viana do Alentejo;38.334442;-8.001717;713998;
Escola Básica de Vila Alva, Cuba;R. Dr. Fernandes Dias de Sousa  ;7940 - 385 vila alva;Vila Alva;38.24784;-7.90088;207173;
Escola Básica de Vila Boim, Elvas;Rossio 25 de Abril  ;7350 - 501 vila boim;Vila Boim;38.863354;-7.2745953;1207836;
Escola Básica de Vila Fernando, Elvas;Est Nacional 243  ;7350 - 511 vila fernando elv;Vila Fernando;38.915684;-7.320114;1207189;
Escola Básica de Vila Nova de Baronia, Alvito;R. D. Nuno Alvares Pereira 1  ;7920 - 000 alvito;Vila Nova de Bavonia;38.29126;-8.03815;203288;
Escola Básica de Vila Nova de Milfontes, Odemira;Rua Artur Horta  ;7645 - 224 vila nova de milfontes;Vila Nova Milfontes;37.726353;-8.780049;211135;
Escola Básica de Vila Verde de Ficalho, Serpa;R. da Fábrica  ;7830 - 637 vila verde de ficalho;Vila Verde de Ficalho;37.947323;-7.2981725;213604;
Escola Básica de Vila de Frades, Vidigueira;R. Prof. Cristo Fragoso  ;7960 - 457 vila de frades;Vila de Frades;38.212097;-7.8210535;214794;
Escola Básica de Vimieiro, Arraiolos;Rua Nova das Escolas  ;7040 - 663 vimieiro arl;Vimieiro;38.830986;-7.841337;702787;
Escola Básica de Zambujeira do Mar, Odemira;Rua Mira Mar  ;7630 - 789 zambujeira do mar;Zambujeira do Mar;37.524837;-8.7843275;211513;
Escola Básica de Água Derramada, Grândola;Água Derramada  ;7570 - 101 grândola;Água Derramada;38.210754;-8.442811;1505097;
Escola Básica de Évora Monte, Estremoz;R. das Correias  ;7100 - 202 évora monte;Évora Monte;38.764088;-7.7153897;704200;
Escola Básica do Bairro Novo, Campo Maior;Av. Combatentes da G. Guerra  ;7370 - 050 campo maior;Campo Maior;39.013493;-7.0650597;1204525;
Escola Básica do Bairro da Comenda, Évora;Rua Padre Americo Bairro da Comenda  ;7000 - 702 évora;Évora;38.57438;-7.8908653;705591;
Escola Básica do Bairro da Câmara, Évora;Lg. Nª Sra. da Conceição  ;7000 - 702 évora;Évora;38.57074;-7.899799;705504;
Escola Básica do Bairro da Senhora da Glória, Évora;Av. dos Salesianos - Bairro Nossa Sra. da Glória  ;7000 - 726 évora;Évora;38.56958;-7.920346;705808;
Escola Básica do Bairro de Almeirim, Évora;Lg. S. João Bosco  ;7005 - 604 évora;Bairro de Almeirim;38.545307;-7.8990746;705067;
